대학,언론사,기사 제목,기사 요약,발행시각,언론사 링크,네이버 링크
고려대학교,아시아경제,"고려대안암병원, 이동진료에 원격진료 기능 더한 '메디버스' 출범",고려대안암병원이 이동형 진료버스 '꿈씨(KUM-C)버스'에 스마트 화상 원격진료 인프라를 구축하고 '메디버스... 18일 고려대안암병원에 따르면 기존 꿈씨버스는 의료취약계층과 의료기관 이용이 어려운 지역 주민을 찾아가...,2026-09-18 10:02,https://view.asiae.co.kr/article/2026091810021260012,https://n.news.naver.com/mnews/article/277/0005818308?sid=103
서울대학교,교수신문,[교수초빙] 서울대학교 의과대학 2026학년도 제2차 교원 채용 공고,"대학 홈페이지 바로가기 > 가. 초빙분야: 전임교원 10명, 기금교원 5명 나. 자세한 사항은 대학 홈페이지를 참고하시기 바랍니다.",2026-09-18 10:00,https://www.kyosu.net/news/articleView.html?idxno=210549,https://www.kyosu.net/news/articleView.html?idxno=210549
고려대학교,파이낸셜포스트,"고려대의료원, 스리랑카 이주노동자 대상으로 의료봉사 펼쳐",고려대학교의료원과 고려대학교 의과대학 교우회가 이주노동자 건강 증진을 위한 의료봉사를 했다고 18일 밝혔다. 지난 13일  충남 아산시에서 진행된 이번 의료봉사는 언어 장벽과 근무 환경 등으로 의료기관을 찾기...,2026-09-18 09:58,https://www.financialpost.co.kr/news/articleView.html?idxno=276365,https://www.financialpost.co.kr/news/articleView.html?idxno=276365
고려대학교,주간한국,"고려대의료원·의대교우회, 스리랑카 이주노동자 300여명 의료지원",사진=고려대의료원  고려대학교의료원은 고려대학교 의과대학 교우회와 지난 13일 충남 아산시 음봉면에 위치한 스리랑카 사원인 마하위하라사에서 스리랑카 이주노동자 300여 명을 대상으로 의료봉사를 진행했다고 18일...,2026-09-18 09:56,https://weekly.hankooki.com/news/articleView.html?idxno=7184894,https://weekly.hankooki.com/news/articleView.html?idxno=7184894
고려대학교,한국대학신문,"건국대-고려대 공동연구팀, 약물 없이 물리적 자극으로 노화 줄기세포 ...",건국대학교 조쌍구 교수(첨단바이오공학부) 연구팀이 고려대학교 정아람 교수 연구팀과 함께 노화 또는 장기 배양으로 기능이 저하된 줄기세포에 물리적 자극을 가해 기능을 회복시키는 미세유체 기술을 개발했다....,2026-09-18 09:40,https://news.unn.net/news/articleView.html?idxno=597702,https://news.unn.net/news/articleView.html?idxno=597702
서울대학교,KBS,정재욱 “서울대 10개 만들기 지원 경상대 포함돼야”,정재욱 경남도의원이 어제(17일) 본회의 5분 발언에서 서울대 10개 만들기 첫 지원 대상에서 경상국립대가 제외됐다며 경상남도의 적극 대응을 촉구했습니다. 정 의원은 경남이 우주항공과 방위산업 등 국가 핵심 산업의...,2026-09-18 09:39,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8666964&ref=A,https://n.news.naver.com/mnews/article/056/0012259988?sid=100
고려대학교,베리타스알파,건국대-고려대 공동연구팀 노화 줄기세포 기능 회복 미세유체 기술 개발...,건국대학교 조쌍구 교수(첨단바이오공학부) 연구팀이 고려대학교 정아람 교수 연구팀과 함께 노화하거나 장기간 배양으로 기능이 떨어진 줄기세포에 물리적 자극을 줘 기능을 되살리는 미세유체 기술을 개발했다. 이...,2026-09-18 09:36,https://www.veritas-a.com/news/articleView.html?idxno=628598,https://www.veritas-a.com/news/articleView.html?idxno=628598
서울대학교,문화일보,“하모니카 입에 물고 서울대·노르웨이 음악원에… 좋아서 멈출수 없었...,"국내에서 처음으로 하모니카를 들고 서울대 음악대학 작곡과 실기 시험을 치러 합격했고, 노르웨이 음악원... 결국 서울대 음악대학의 문을 두드린 그는 작곡 전공 입시 실기에서 피아노가 아닌 하모니카를 연주해...",2026-09-18 09:21,https://www.munhwa.com/article/11617980?ref=naver,https://n.news.naver.com/mnews/article/021/0002819717?sid=103
연세대학교,신아일보,"연세대 프랜차이즈 CEO과정, 10월 교류행사 개최예정",연세대 프랜차이즈 CEO 최고경영자과정 (FCEO) 12대 총동문회가 10월 교류와 경영사례 공유를 위한 행사를 진행한다. 연세대 프랜차이즈 CEO 최고경영자과정 12대 총동문회는 오는 10월 20일 오후 4시 남양주시 아르푸...,2026-09-18 09:10,https://www.shinailbo.co.kr/news/articleView.html?idxno=5063729,https://www.shinailbo.co.kr/news/articleView.html?idxno=5063729
고려대학교,이뉴스투데이,"고려대, 고속 충전·장수명 리튬-황 전지 음극 개발","고려대 KU-KIST융합대학원 허영훈 석박사통합과정생과 한국과학기술연구원(KIST) 이주연 연구원이 공동제1저자로, 고려대 윤영수 교수, KIST 김선준 박사와 성혜정 박사, 중국 허베이과학기술대학교 카이웨이 양(Kaiwei...",2026-09-18 08:50,http://www.enewstoday.co.kr/news/articleView.html?idxno=2471841,http://www.enewstoday.co.kr/news/articleView.html?idxno=2471841
서울대학교,텐아시아,"'서울대 출신' 황석정, 희귀 증후군 투병 알렸다…""온몸 불타는 고통, 죽...",서울대 출신 배우 황석정이 원인을 알 수 없는 극심한 통증 증후군으로 생사를 넘나들었던 근황을 털어놨다. 지난 17일 유튜브 채널 '절에 간 성경'에는 '신병 걸린 줄 알았잖아. 희귀 통증으로 생사 넘나들었던 황석정의...,2026-09-18 08:00,https://www.tenasia.co.kr/article/2026091826074,https://m.entertain.naver.com/article/312/0000776590
서울대학교,더퍼블릭,"코웨이-서울대, 음식물 처리기 미생물 분해 기술 이전 협약 체결",코웨이가 서울대학교와 산학협력을 통해 개발된 '미생물을 활용한 음식물쓰레기 분해 혼합 균주 개발 기술' 이전 협약을 체결했다고 밝혔다. 이번 기술 개발은 서울대학교 농업생명과학대학 강동현 교수 연구팀이...,2026-09-18 07:36,https://www.thepublic.kr/news/articleView.html?idxno=319244,https://www.thepublic.kr/news/articleView.html?idxno=319244
서울대학교,헤럴드경제,김기현 서울대 철학과 교수 ‘AI 시대의 인간다움?’ 특강,서울 서초구(구청장 전성수)는 오는 9월 30일과 10월 7일 오후 2시 서초문화예술회관 1층 아트홀에서... 이번 강연에는 김기현 서울대학교 철학과 명예교수와 문시연 숙명여자대학교 제21대 총장이 강연자로 나선다. 먼저...,2026-09-18 07:14,https://biz.heraldcorp.com/article/10877724?ref=naver,https://n.news.naver.com/mnews/article/016/0002699081?sid=102
연세대학교,후생신보,"연세대 신촌캠퍼스, 혁신성장시설·의과대학 신축 본격화","의과대학 신축도 본격화된다. (C)윤병기 기자 연세대는 기존 알렌관과 연세의료원 행정동 부지에 연면적 약 9만7천㎡, 지상 11층 규모의 의과대학을 새롭게 건립할 계획이다. 이번 사업이 완료되면 연세대 신촌캠퍼스의...",2026-09-18 07:02,http://www.whosaeng.com/sub_read.html?uid=173813&section=sc4,http://www.whosaeng.com/sub_read.html?uid=173813&section=sc4
고려대학교,LABORTODAY,"[이주호 고려대 노동문제연구소 선임연구위원] ""산별노조운동 '정체성'...",▲ 정기훈 기자 이주호(62·사진) 고려대 노동문제연구소 선임연구위원은 최근 보건의료노조를 중심으로 한 산별노조운동에 대해 집대성한 박사논문을 완성했다. 2016년 고려대 사회학 박사과정을 시작한 뒤 11년 만에...,2026-09-18 06:34,https://www.labortoday.co.kr/news/articleView.html?idxno=236854,https://www.labortoday.co.kr/news/articleView.html?idxno=236854
서울대학교,충청투데이,"[금요논평] '서울대 10개 만들기' 사업 선정, 충남대학교가 지역 인재 요...",이에 이재명 대통령은 후보 시절 수도권 일극 체제를 완화하고 지역 균형 발전을 도모하기 위해 전국의 주요 거점국립대학교를 서울대 수준의 세계적 경쟁력을 갖춘 대학으로 집중 육성하겠다는 '서울대 10개 만들기...,2026-09-18 06:00,https://www.cctoday.co.kr/news/articleView.html?idxno=2237006,https://www.cctoday.co.kr/news/articleView.html?idxno=2237006
서울대학교,팜뉴스,"서울대·이화여대 연구진, 변이 무관 염기교정으로 조로증 치료 가능성...",서울대학교 약학대학과 이화여자대학교 약학대학 공동 연구팀은 허친슨-길포드 조기 노화 증후군(HGPS)의 주요 병인인 프로제린 단백질의 파네실화 부위를 표적으로 하는 변이 무관 염기교정 기술 'FATE...,2026-09-18 06:00,https://www.pharmnews.com/news/articleView.html?idxno=306383,https://www.pharmnews.com/news/articleView.html?idxno=306383
연세대학교,NONGMIN,"당진 송악농협·NH농협생명·연세대학교 세브란스병원,농촌 순회 무료진...","충남 당진 송악농협(조합장 홍진희)이 NH농협생명, 연세대학교 세브란스병원과 함께 12일 의료 사각지대에 놓인 지역조합원들을 위해 송악문화스포츠센터 다목적체육관에서 농촌 순회 무료 진료를 했다(사진). 이날...",2026-09-18 05:01,https://www.nongmin.com/article/20260916500512,https://n.news.naver.com/mnews/article/662/0000104573?sid=102
연세대학교,국민일보,"“연세대 간호대학 120주년, ‘사랑과 섬김’의 유산으로 도약”",연세대 간호대학이 창립 120주년을 맞았다. 1906년 미국 선교사 에스더 쉴즈(Esther L Shields)의 헌신으로 시작된... 연세의 정신을 이은 리더들이 자국의 간호 인재를 키워내는 모습을 보며 쉴즈 선교사로부터 시작된 기독교...,2026-09-18 03:07,https://www.kmib.co.kr/article/view.asp?arcid=9000013235&cp=nv,https://n.news.naver.com/mnews/article/005/0001873765?sid=103
고려대학교,더퍼스트미디어,"고려대 안암병원 소화기내과 이호승·이재민 교수 연구팀, 고위험 급성...","▲좌측부터 고려대학교 안암병원 소화기내과 이호승, 이재민 교수 고려대학교 안암병원 소화기내과... 다만 연구 대상이 141명으로 비교적 제한적이고 후향적 연구라는 점 등을 고려하면, 치료 전략의 적용 범위와...",2026-09-18 01:26,http://www.thefirstmedia.net/news/articleView.html?idxno=209001,http://www.thefirstmedia.net/news/articleView.html?idxno=209001
고려대학교,더퍼스트미디어,"고려대 안산병원 비뇨의학과 배재현 교수, 방광질루 단일공 로봇수술 9...",▲고려대 안산병원 비뇨의학과 배재현 교수와 다빈치 SP 로봇수술실 고려대학교 안산병원 비뇨의학과 배재현 교수가 방광질루 환자를 대상으로 단일공 로봇수술을 시행한 결과 90%의 1차 수술 성공률을 확인했다....,2026-09-18 01:26,http://www.thefirstmedia.net/news/articleView.html?idxno=208997,http://www.thefirstmedia.net/news/articleView.html?idxno=208997
고려대학교,아시아투데이,"“AI시대 국가경쟁력, 기술보다 정책성과”…고대정책포럼 정책세미나","이날 정책세미나에는 배기선 고대정책포럼 상임대표를 비롯해 박형준·이동기·표대성 전 교우회장, 함명진 고대정책포럼 공동대표의장, 신동수 고대정책포럼 사무총장 등 교우 60여 명이 참석했다.고려대 정책대학원...",2026-09-18 00:12,https://www.asiatoday.co.kr/kn/view.php?key=20260917002355513,https://www.asiatoday.co.kr/kn/view.php?key=20260917002355513
연세대학교,강원일보,"원주시·연세대학교 미래캠퍼스, 문화공공외교 정책 에세이 공모전 시상...","원주시와 연세대 미래캠퍼스는 ‘유네스코 문학 창의도시 원주, 문화공공외교 정책 에세이 공모전’ 수상작을 17일 발표했다. 최우수상에는 연세대 미래캠퍼스 글로벌행정학과 이정훈 학생의 ‘유학생과 다국어...",2026-09-18 00:08,https://www.kwnews.co.kr/article/20260917500221,https://n.news.naver.com/mnews/article/087/0001219024?sid=102
고려대학교,한국일보,외국인 유학생 30만 시대... 고려대 국제화 우수대학 평가 2년 연속 1위,"우수대학으로 선정했다. 고려대(149.52점)는 교육과 연구 영역에서 모두 1위를 차지하며 지난해에 이어 종합... 졸업 후 영향력(사회적 영향력) 등 대학 국제화의 전 생애주기를 고려한 매우 바람직한 평가""라고 말했다.",2026-09-18 00:00,https://www.hankookilbo.com/news/article/A2026091520250005842?did=NA,https://n.news.naver.com/mnews/article/469/0000954721?sid=102
서울대학교,뉴스웍스,"코웨이, 서울대학교와 '음식물 처리기 미생물 분해기술' 이전 협약",코웨이는 서울대학교와 산학협력을 통해 개발된 '미생물을 활용한 음식물쓰레기 분해 혼합 균주 개발 기술' 이전 협약을 체결했다고 17일 밝혔다. 앞서 코웨이는 2023년부터 서울대학교와 산학협력을 통해 음식물 처리기에...,2026-09-17 23:36,https://www.newsworks.co.kr/news/articleView.html?idxno=854158,https://www.newsworks.co.kr/news/articleView.html?idxno=854158
연세대학교,메디컬월드뉴스,[인사]연세대학교 의료원 연세의대 피부생물학연구소장 박창욱 외,연세대학교 의료원이 교원 보직 인사를 실시했다. ◆ 의과대학 ▲ 피부생물학연구소장 박창욱 ◆ 보건대학원 ▲ 산업환경보건학과 주임교수 김치년 ◆ 용인세브란스병원 ▲ 간담췌외과장 최문석 ▲ 갑상선내분비외과장...,2026-09-17 23:30,https://medicalworldnews.co.kr/news/view.php?idx=1510977317,https://medicalworldnews.co.kr/news/view.php?idx=1510977317
서울대학교,GNMAEIL,'서울대 10개 만들기' 경상국립대 포함해야,﻿ 경남도의회 정재욱(국민의힘·진주1) 의원은 17일 제436회 정례회 제4차 본회의 5분 자유발언을 통해 경상국립대학교의 '서울대 10개 만들기' 패키지 지원대학 추가 선정을 촉구했다. 최근 정부는 부산대학교와 전남대학교...,2026-09-17 23:06,http://www.gnmaeil.com/news/articleView.html?idxno=595067,http://www.gnmaeil.com/news/articleView.html?idxno=595067
연세대학교,점프볼,“노력은 남들이 알아주지 않는다” 연세대 골밑의 한 축으로 자라나는...,연세대 위진석은 17일 연세대학교 신촌캠퍼스 체육관에서 열린 2026 KUSF 대학농구 U-리그 건국대와의 맞대결에서 팀의 79-63 승리에 힘을 보탰다. 이날 20점 9리바운드를 기록. 2쿼터까지 양 팀의 승부는 팽팽하게 맞물렸다....,2026-09-17 22:26,https://m.sports.naver.com/basketball/article/065/0000301671,https://m.sports.naver.com/basketball/article/065/0000301671
서울대학교,TOURNEWS21,"코웨이, 서울대와 산학협력…음식물 쓰레기 분해 미생물 기술 확보",코웨이가 서울대학교와 음식물 처리기용 미생물 분해 기술 이전 협약을 체결했다고 17일 밝혔다. 코웨이 측에... 연구는 서울대학교 농업생명과학대학 강동현 교수 연구팀이 주도했다. 강 교수는 미국 캔자스주립대에서...,2026-09-17 22:18,https://www.tournews21.com/news/articleView.html?idxno=143769,https://www.tournews21.com/news/articleView.html?idxno=143769
서울대학교,THEDAILYPOST,"코웨이, 서울대와 '음식물 처리기 미생물 분해 기술' 독점 이전 협약","ㅣ데일리포스트=곽민구 기자ㅣ코웨이가 서울대학교와의 산학협력을 통해 국내 음식물 처리 환경에 최적화된 미생물 분해 원천 기술을 확보하고 신제품 출시에 나선다. 코웨이는 ""서울대학교 강동현 교수 연구팀이 개발한...",2026-09-17 21:50,https://www.thedailypost.kr/news/articleView.html?idxno=115703,https://www.thedailypost.kr/news/articleView.html?idxno=115703
연세대학교,점프볼,"1순위 판도 바뀐다! 연세대 김승우, 얼리 엔트리 선언···1년 빨리 프로...","고민 끝에 연세대에 잔류했고, 1년 더 대학에서 시간을 보냈다. 올해는 확실하게 마음을 굳히며 1년 빨리 프로 무대에 도전하게 됐다. 올해 드래프트는 이동근(고려대)이 강력한 1순위 후보로 평가 받았다. 그러나...",2026-09-17 21:48,https://m.sports.naver.com/basketball/article/065/0000301670,https://m.sports.naver.com/basketball/article/065/0000301670
고려대학교,점프볼,"""동근이 형, 금메달 실물 영접하고 싶어요""… 고려대 양종윤이 이동근에...",고려대는 17일 경희대학교 국제캠퍼스 선승관에서 열린 2026 KUSF 대학농구 U-리그 경희대와의 경기에서 접전 끝에 70-69로 승리했다. 양종윤은 18점(3P 2개) 9리바운드 6어시스트로 공수 양면에서 에너지를 보탰다. 전반을 31...,2026-09-17 21:37,https://m.sports.naver.com/basketball/article/065/0000301668,https://m.sports.naver.com/basketball/article/065/0000301668
고려대학교,점프볼,"""초등학생 때 넣은 위닝샷 생각나"" 위닝샷 터뜨린 정재엽, 고려대 우승...","고려대가 17일 경희대학교 국제캠퍼스 선승관에서 열린 2026 KUSF 대학농구 U-리그 경희대와의 경기에서 접전 끝에 70-69로 꺾고, 단독 2위(15승 3패)를 고수했다. 경기 종료 18.6초 전, 귀중한 리바운드에 이은 결승 레이업이...",2026-09-17 21:36,https://m.sports.naver.com/basketball/article/065/0000301667,https://m.sports.naver.com/basketball/article/065/0000301667
서울대학교,이데일리,"차기 서울대 총장 후보들 공약 살펴보니…""교수 처우 개선·재정확충"" 주...",서울대학교 정문 전경.(사진=뉴시스) 서울대는 17일 오후 서울 종로구 연건캠퍼스에서 교수 등 학내 구성원을 대상으로 ‘제29대 총장예비후보자 공개 소견 발표회’를 진행했다. 지난 9일 서울대 총장추천위원회(총추위)...,2026-09-17 21:22,https://www.edaily.co.kr/News/Read?newsId=06182806645581104&mediaCodeNo=257&utm_source=naver&utm_medium=referral&utm_campaign=news_syndication&utm_content=original_article,https://n.news.naver.com/mnews/article/018/0006371561?sid=102
서울대학교,조선일보,“교수 연봉 3억” “자산 10조 확보”... 서울대 총장 후보 공약 들어보...,제29대 서울대 총장을 뽑는 서울대 총장추천위원회는 17일 오후 3시 서울 종로구 서울대 연건캠퍼스 의과대학에서 총장 예비 후보자 소견 발표회를 열었다. 앞서 서울대 총장추천위는 지난 9일 강준호 사범대 체육교육과...,2026-09-17 21:01,https://www.chosun.com/national/national_general/2026/09/17/ASUNED6ABNFC5C5YTEWB5EEB6Q/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003999063?sid=102
연세대학교,점프볼,"건국대 꺾은 연세대, 팀 역대 최저 5위 확정…최저 승률 피할까?",이 때문에 연세대는 11개 대학 중 가장 먼저 최종 순위 5위에 자리잡았다. 연세대는 2010년 출범한 대학농구리그에서 10번이나 2위를 기록했다. 코로나19로 단일 대회 방식으로 열린 2020년과 2021년을 제외했다. 즉...,2026-09-17 20:54,https://m.sports.naver.com/basketball/article/065/0000301665,https://m.sports.naver.com/basketball/article/065/0000301665
서울대학교,아주경제,"'정체와 위기' 갈림길 선 서울대…""경영자·석학·COO·개혁가 '4인 4색'...","서울대 교수협의회 조사 결과 교수 연봉이 서울 상위권 대학 중 10위권에 머물고 최근 초봉이 7000만 원 안팎에 불과하다는 점, 최근 설문조사에서 차기 총장 최우선 과제로 ‘연봉 인상’이 꼽힌 점을 짚었다. 강 후보는...",2026-09-17 19:56,https://www.ajunews.com/view/20260917194012439,https://www.ajunews.com/view/20260917194012439
서울대학교,비욘드포스트,"관악문화재단-서울대, 개교 80주년 '2026 예술주간' 공동 개최","관악문화재단(대표이사 소홍삼)이 서울대학교(예술주간 조직위원장, 학생부처장 이건학)와 손잡고 서울대 개교 80주년을 기념하는 '2026 서울대학교 예술주간'을 오는 28일부터 다음 달 2일까지 5일간 관악구 일대에서...",2026-09-17 19:34,http://www.beyondpost.co.kr/view.php?ud=20260917192022153592e75d13a3_30,http://www.beyondpost.co.kr/view.php?ud=20260917192022153592e75d13a3_30
서울대학교,로이슈,"코웨이, 서울대와 음식물 처리기 미생물 기술 이전 계약 체결","코웨이가 서울대학교 농업생명과학대학 강동현 교수 연구팀과 개발한 음식물쓰레기 분해 혼합 균주 기술 이전 협약을 17일 체결했다. 이번 협약으로 코웨이는 프로테아제, 아밀라아제, 셀룰라아제, 리파아제 등 4종의...",2026-09-17 19:28,http://www.lawissue.co.kr/view.php?ud=202609171927189853204ead0791_12,http://www.lawissue.co.kr/view.php?ud=202609171927189853204ead0791_12
서울대학교,S-JOURNAL,"코웨이-서울대, 미생물 음식물 분해 기술이전 협약 체결",코웨이가 서울대학교와 산학협력을 통해 개발된 미생물을 적용한 음식물쓰레기 분해 혼합 균주 개발 기술 이전 협약을 체결했다. 코웨이는 지난 2023년부터 서울대학교와 산학협력을 통해 음식물 처리기에 최적화된 미생물...,2026-09-17 19:08,https://www.s-journal.co.kr/news/articleView.html?idxno=43849,https://www.s-journal.co.kr/news/articleView.html?idxno=43849
서울대학교,노컷뉴스,"'서울대 10개 만들기 탈락' 충북대, 교통대 통합 선결 '부심'",국립한국교통대학교와 통합 무산 위기에 더해 서울대 10개 만들기 사업에서도 탈락한 충북대학교의 거점 국립대 위상이 크게 흔들리고 있다. 급기야 충북대 교수회는 통합 재추진과 서울대 10개 만들기 선정을 위한...,2026-09-17 19:08,https://www.nocutnews.co.kr/news/6580154?utm_source=naver&utm_medium=article&utm_campaign=20260917070736,https://n.news.naver.com/mnews/article/079/0004190714?sid=102
고려대학교,점프볼,"‘우승경쟁 불 지폈다’ 고려대, 대접전 끝에 경희대 제압","고려대는 17일 경희대학교 국제캠퍼스 선승관에서 열린 2026 KUSF 대학농구 U-리그 경희대와의 경기에서 70-69로 승리했다. 9연승을 질주한 고려대는 15승(3패)을 기록, 단독 2위를 지켰다. 심주언이 풀타임을 소화하며...",2026-09-17 19:04,https://m.sports.naver.com/basketball/article/065/0000301661,https://m.sports.naver.com/basketball/article/065/0000301661
연세대학교,점프볼,"'주영·승우 공백 최소화 숙제' 연세대 이병엽 ""기회라고 생각...책임감...","연세대는 17일 연세대 신촌캠퍼스 체육관에서 열린 2026 kUSF 대학농구 U-리그 건국대와의 맞대결에서 79-63으로 승리했다. 이채형(21점)과 위진석(20점)이 41점을 합작한 가운데, 이병엽도 2점 10어시스트 2스틸로 팀 승리에...",2026-09-17 18:49,https://m.sports.naver.com/basketball/article/065/0000301660,https://m.sports.naver.com/basketball/article/065/0000301660
서울대학교,메디컬월드뉴스,"[9월 17일 병원계 이모저모①]삼육서울, 일산백, 일산차, 서울대치과병...","◆삼육서울병원, 산후조리원 리모델링 마치고 재개원 삼육서울병원(병원장 양거승) 산후조리원(원장... ◆서울대치과병원, ‘청렴·윤리경영 실천 서약식’ 개최 서울대학교치과병원(원장 김성균)이 지난 9월 14일 감사실...",2026-09-17 18:40,https://medicalworldnews.co.kr/news/view.php?idx=1510977305,https://medicalworldnews.co.kr/news/view.php?idx=1510977305
서울대학교,경남일보,"정재욱 경남도의원 ""서울대 10개 만들기, 경상국립대 선정을""","경상국립대학교를 정부의 '서울대 10개 만들기' 패키지 지원대학으로 추가 선정해야 한다는 주장이 나왔다. 정재욱 경남도의원(사진, 국민의힘·진주1)은 17일 제436회 정례회 제4차 본회의 5분 자유발언에서 경상국립대의...",2026-09-17 18:38,https://www.gnnews.co.kr/news/articleView.html?idxno=645851,https://www.gnnews.co.kr/news/articleView.html?idxno=645851
고려대학교,루키,"끝까지 치열했다! '3점슛 14개 성공' 고려대, 경희대에 1점 차 승리","고려대학교는 17일 경희대학교 국제캠퍼스 선승관에서 열린 2026 KUSF 대학농구 U-리그 경희대학교와의 경기에서 70-69로 이겼다. 이날 승리로 고려대는 리그 2위를 유지했다. 고려대에서 심주언(19득점 7리바운드), 양종윤...",2026-09-17 18:36,http://www.rookie.co.kr/news/articleView.html?idxno=126998,https://m.sports.naver.com/basketball/article/398/0000102741
서울대학교,경남일보,"[기고]서울대 10개만들기, 국가균형발전 초심으로 돌아가야",김택균·경상국립대학교 총동문회장 지역대학의 경쟁력은 지역의 산업 경쟁력이자 대한민국의 지속 가능한 성장과 직결되는 국가적 과제다. 이러한 배경에서 추진되는 이른바 '서울대 10개 만들기' 정책에 지역사회가...,2026-09-17 18:36,https://www.gnnews.co.kr/news/articleView.html?idxno=645820,https://www.gnnews.co.kr/news/articleView.html?idxno=645820
연세대학교,점프볼,"‘후반기 전승’달리는 연세대, 조동현 감독 “원동력은 리바운드와 궂...",조동현 감독이 이끄는 연세대는 17일 연세대학교 신촌캠퍼스 체육관에서 열린 2026 KUSF 대학농구 U-리그 건국대와의 맞대결에서 79-63로 승리했다. 후반기 시작과 함께 3연승을 거두며 상승세를 이어갔다. 연세대는 2쿼터...,2026-09-17 18:24,https://m.sports.naver.com/basketball/article/065/0000301658,https://m.sports.naver.com/basketball/article/065/0000301658
연세대학교,루키,"""보이지 않는 곳에서 헌신하는 선수가 되는 것이 목표!"" 연세대 4학년 홍...",연세대학교가 17일 연세대 신촌캠퍼스 체육관에서 열린 2026 KUSF 대학농구 U-리그 건국대학교와의 경기에서 79-63으로 승리했다. 이날 연세대는 이채형과 위진석이 동반 20+득점을 달성하며 팀 공격을 이끌었고 이병엽 역시...,2026-09-17 18:23,http://www.rookie.co.kr/news/articleView.html?idxno=126999,https://m.sports.naver.com/basketball/article/398/0000102740
연세대학교,LAWLEADER,"참여연대 한상희 ""검찰보고서의 마지막 제호…권력 감시 계속할 것""","한상훈 참여연대 사법감시센터 실행위원(연세대 법학전문대학원 교수), 김혜경 참여연대 사법감시센터 실행위원(계명대 경찰행정학과 교수), 오병두 참여연대 사법감시센터 실행위원(홍익대 법과대학 교수) 등이 참석했다.",2026-09-17 18:20,http://www.lawleader.co.kr/news/articleView.html?idxno=19972,http://www.lawleader.co.kr/news/articleView.html?idxno=19972
서울대학교,GNDOMIN,"정재욱 경남도의원 ""경상국립대 '서울대 10개 만들기' 추가해야""","▲ 정재욱 경남도의원 경남도의회 정재욱(국민의힘, 진주1) 의원은 제436회 정례회 제4차 본회의 5분 자유발언을 통해 경상국립대학교의 '서울대 10개 만들기' 패키지 지원대학 추가 선정을 촉구했다. 최근 정부는...",2026-09-17 18:20,http://www.gndomin.com/news/articleView.html?idxno=489960,http://www.gndomin.com/news/articleView.html?idxno=489960
고려대학교,메디칼타임즈,"고대구로 김다솜 전공의, EMS Korea 우수포스터상",고려대학교 구로병원 응급의학과 김다솜 전공의가 지난 9월 8일(화) 서울 백범김구기념관에서 열린 응급의료 학술대회 ‘EMS Korea 2026’에서 우수포스터상을 수상했다. 김다솜...,2026-09-17 18:16,https://www.medicaltimes.com/Main/News/InformView.html?ID=11344&ref=naverpc,https://www.medicaltimes.com/Main/News/InformView.html?ID=11344&ref=naverpc
고려대학교,메디칼타임즈,"고대구로병원, 새암병원 첫 삽…중증·필수의료 인프라 확충",환자의 특성에 따른 다양한 항암치료가 가능하다는 점도 고려대학교 구로병원의 강점이다. 표적항암치료와 면역항암치료 등 다양한 치료법을 활용하고 환자의 유전자와 면역 상태 등을 고려해 맞춤형 항암치료를...,2026-09-17 18:16,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1170775&ref=naverpc,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1170775&ref=naverpc
연세대학교,바스켓코리아,"[대학리그] 후반기 3연승 이끈 조동현 연세대 감독, “감독한테 만족은...","이날 연세대는 현재 대학리그 득점왕인 건국대 김태균(184cm, G)을 한 자릿수 득점으로 막아냈다. 그러나 조동현 감독은 크게 의식하지 않았다. 조 감독은 “물론 김태균은 개인 능력이 좋은 선수다. 하지만 특정 선수가...",2026-09-17 18:15,https://basketkorea.com/news/newsview.php?ncode=1065604423009619,https://m.sports.naver.com/basketball/article/351/0000088257
서울대학교,SBS Biz,서울대 총장 후보들 공약…정교수 연봉 3억까지 올린다,"차기 서울대 총장 선거에 출사표를 던진 예비후보들이 교수 연봉 3억원과 수조원대 기금 조성, 총장 권한 축소 등 대학 경쟁력 강화를 위한 각자의 청사진을 내놨습니다. 17일 서울대 연건캠퍼스에서 열린 제29대 총장...",2026-09-17 18:14,https://biz.sbs.co.kr/article_hub/20000335379?division=NAVER,https://n.news.naver.com/mnews/article/374/0000533573?sid=103
서울대학교,뉴스1,"서울대 총장후보 4인 본격 유세…""교수 연봉 3억원·10조 자산""",서울대는 17일 오후 서울 종로구 연건캠퍼스에서 교수 등 서울대 구성원을 대상으로 '제29대 총장예비후보자 공개 소견 발표회'를 진행했다. 지난 9일 서울대 총장추천위원회(총추위) 비공개 평가를 통해 예비후보로...,2026-09-17 18:13,https://www.news1.kr/society/education/6294449,https://n.news.naver.com/mnews/article/421/0009177533?sid=102
